/*-----------------------------------------------------------------
* NUMERO INDIVIDUOS: 100 	 CROSS-OVER: 0.90
* NUMERO GERACOES  : 1000 	 MUTACAO   : 0.40
* NUM MAXIMO NOS   : 30 	 ELITISMO  : 0.05
* PROFUNDIDADE MAX : 3 	 
*-----------------------------------------------------------------*/
Seed 1: 
(0.56359) | Numero de nos: 1 | Erro: 434176499122176.0000000000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
MELHOR: (/(+(-(x1)(x1))(+(*(+(x1)(/(x1)(x1)))(*(*(*(x1)(+(x1)(/(/(x1)(x1))(x1))))(x1))(x1)))(x1)))(x1)) | Numero de nos: 27 | Erro: 0.9843750000000000000000000 |
